client_id,Variation
4246942,Test
4247007,Control
4247153,Control
4247196,NA
4247363,Control
4247788,NA
4248171,Control
4248510,NA
4248517,Control
4248702,Test
4248871,NA
4248905,NA
4249172,Test
4249316,Control
4249361,Test
4249372,NA
4249430,NA
4249451,Test
4249501,Control
4249545,Test
4249630,NA
4249720,Control
4249811,Control
4250012,Test
4250110,Control
4250169,Control
4250505,Control
4250658,Test
4250732,Control
4250859,NA
4251060,Test
4251068,Control
4251309,Test
4251567,Test
4251627,Control
4251910,Test
4251934,Control
4251942,NA
4252147,Test
4252494,Control
4252737,Control
4252852,Control
4252909,Control
4252952,Test
4253435,Test
4253645,Test
4253705,Control
4253810,Control
4253896,Control
4254085,Test
4254249,Test
4254265,Control
4254346,Test
4254720,NA
4254856,Test
4254888,NA
4255008,Test
4255527,Test
4255663,NA
4255723,NA
4255823,Control
4255867,Test
4255962,Control
4255977,Test
4256073,NA
4256150,Test
4256337,Test
4256373,NA
4256611,Test
4256779,Control
4257128,Control
4257130,Control
4257465,Test
4257470,Control
4257759,Control
4257803,NA
4258192,Test
4258659,Test
4258976,Test
4259193,Control
4259212,Control
4259292,Control
4259386,Test
4259489,Control
4259574,NA
4259580,NA
4259789,Test
4259835,Test
4259887,NA
4259953,Test
4260057,Test
4260179,NA
4260236,Control
4260291,Test
4260858,Control
4260890,Control
4261082,Control
4261135,Control
4261163,Test
4261188,Test
4261790,Test
4261876,NA
4261940,NA
4262217,Test
4262392,Control
4262414,Control
4262428,Test
4262740,Test
4263055,Test
4263114,Control
4263192,NA
4263272,Control
4263359,NA
4263526,Control
4263538,NA
4263918,Test
4264084,Test
4264204,NA
4264227,NA
4264468,Test
4264493,Control
4264671,Test
4264744,Test
4264988,Test
4265125,Control
4265401,Test
4265479,Control
4265485,NA
4265510,NA
4265827,Test
4265887,NA
4265960,Test
4266004,Test
4266070,NA
4266091,Control
4266195,Test
4266570,NA
4266619,Test
4266634,Control
4266786,NA
4266877,Control
4267119,Control
4267206,Control
4267473,Control
4267612,Control
4267633,NA
4267728,NA
4267969,Control
4268219,Control
4268281,Test
4268727,NA
4268741,Test
4269164,NA
4269185,NA
4269352,NA
4269715,Test
4269937,Control
4270083,Control
4270267,NA
4270276,Test
4270488,Test
4270889,Test
4271114,NA
4271564,NA
4271815,Test
4271845,Control
4271947,Control
4272044,Control
4272509,Test
4272860,Control
4273312,Control
4273386,Control
4273676,Control
4274437,Control
4274634,NA
4274798,NA
4275135,Control
4275148,Test
4275169,Test
4275305,Control
4275501,Test
4275564,Test
4275669,Control
4275835,Control
4275862,NA
4276245,Test
4276315,Test
4276350,Test
4276469,Test
4276503,Test
4276759,Test
4276832,Test
4276932,NA
4277313,Test
4277354,NA
4277536,Test
4277617,Test
4277747,NA
4278174,NA
4278286,NA
4278502,Test
4278525,Test
4278574,Test
4278701,NA
4278992,Test
4279133,Test
4279215,Test
4279555,Control
4279620,Test
4279764,Test
4279842,NA
4279852,NA
4280156,NA
4280196,NA
4280389,Control
4280453,Control
4280545,Test
4280794,Test
4280978,NA
4281035,Control
4281351,Test
4281404,Control
4281434,Test
4281515,Control
4281556,Test
4281592,NA
4281763,Test
4282147,Control
4282220,Control
4282258,Control
4282357,Test
4283025,Test
4283146,Test
4283579,Control
4283717,Test
4283880,NA
4284267,Control
4284358,Control
4284652,Control
4284669,Test
4284817,Test
4284960,Test
4285021,NA
4285041,Control
4285382,Control
4285424,Control
4285454,Test
4285520,Control
4285798,Control
4285856,Control
4285861,Test
4285905,Test
4285909,Test
4286204,Control
4286237,Test
4286400,Control
4286550,NA
4286767,Control
4286848,Control
4286902,Test
4287009,Test
4287148,NA
4287216,Test
4287260,Test
4287360,NA
4287473,Control
4287721,NA
4287871,Test
4287877,Control
4287944,Control
4287977,Test
4288097,Control
4288116,NA
4288178,Control
4288230,Control
4288314,Test
4288327,NA
4288568,NA
4288601,Test
4288616,Test
4288814,Test
4288997,NA
4289078,Control
4289238,Test
4289405,NA
4289440,Control
4289557,Test
4290007,Test
4290102,NA
4290127,NA
4290599,Test
4291645,NA
4291659,Control
4291714,Control
4292144,Test
4292181,Control
4292321,Test
4292366,Test
4292677,NA
4292744,Test
4292879,Test
4292987,Control
4293151,Test
4293163,Test
4293314,NA
4293448,Control
4293449,Test
4293909,Control
4294246,NA
4295057,Test
4295146,Test
4295264,NA
4295629,Test
4295649,NA
4295778,Test
4295839,NA
4295927,NA
4296016,NA
4296061,Control
4296314,NA
4296369,Test
4296422,Test
4296522,Control
4296621,NA
4296623,Control
4296791,Control
4296815,Test
4296833,Test
4296854,Control
4297094,NA
4297173,NA
4297243,Test
4297435,Test
4297476,Test
4297518,NA
4297636,Control
4297664,Control
4297948,Test
4298028,NA
4298050,NA
4298159,Control
4298271,NA
4298296,Test
4298301,NA
4298362,NA
4298865,Control
4298961,Test
4298977,Control
4299007,NA
4299021,Test
4299122,Control
4299531,NA
4299606,NA
4299753,Test
4299793,NA
4299991,NA
4300061,NA
4300134,Control
4300142,Control
4300181,NA
4300924,NA
4301045,NA
4301191,Test
4301480,Control
4301516,Test
4301635,NA
4301705,NA
4301708,Test
4301998,Test
4302031,Control
4302356,Test
4302365,Test
4302393,Control
4302941,Control
4303066,NA
4303270,Control
4303383,NA
4303434,Test
4303663,Test
4303935,Control
4303969,NA
4303970,NA
4303984,Test
4304082,Test
4304328,Control
4304356,Control
4304366,Control
4304665,Control
4304691,Control
4304735,NA
4304853,NA
4304862,Control
4305144,NA
4305362,NA
4305440,NA
4305565,Control
4305620,Test
4305665,NA
4305708,Test
4305727,Control
4305729,Control
4305948,Control
4306172,Control
4306244,Test
4306390,Test
4306517,NA
4306555,Control
4306575,NA
4307042,Control
4307267,NA
4307564,NA
4307607,Test
4307622,Test
4307743,NA
4307797,Control
4308035,NA
4308109,Control
4308154,Control
4308251,Test
4308297,Test
4308315,Control
4308319,Test
4308408,Control
4308598,Control
4308718,Control
4308897,Control
4308898,NA
4309057,Test
4309097,Control
4309105,Control
4309127,NA
4309229,NA
4309632,Test
4310302,Test
4310544,Test
4310581,NA
4310819,NA
4310855,NA
4310884,Test
4311024,NA
4311434,Test
4311537,NA
4311764,Control
4311765,Control
4311818,Control
4311889,NA
4312080,Test
4312267,Control
4312279,Test
4312503,Control
4312553,Test
4312589,Test
4312637,Test
4312899,Test
4312918,NA
4312937,NA
4312954,Test
4313134,Test
4313319,Control
4313487,Control
4313597,Control
4313622,Test
4313627,NA
4313666,Test
4313749,Test
4314111,Test
4314154,NA
4314358,Test
4314400,Control
4314509,Test
4314548,Control
4314735,Test
4314764,NA
4314775,Control
4314788,Control
4315022,NA
4315041,Test
4315157,Test
4315438,Test
4315514,Test
4315663,NA
4315722,Test
4315988,NA
4315990,Test
4316035,Test
4316189,NA
4316236,Control
4316285,Test
4316328,Test
4316349,Test
4316529,Test
4317076,Control
4317222,Control
4317348,NA
4317374,Control
4317393,Test
4317446,Control
4317522,Control
4317880,Control
4317999,Test
4318106,Test
4318140,Control
4318210,Test
4318251,Test
4318672,Test
4318822,Control
4318832,Test
4318855,Control
4318876,Test
4319069,Control
4319168,Test
4319222,Control
4319403,NA
4319563,Control
4319645,Test
4319654,NA
4319659,NA
4319828,Test
4319831,Control
4319869,NA
4320075,NA
4320138,Control
4320154,Test
4320366,NA
4320445,NA
4320516,Control
4320662,Control
4320842,Test
4320906,NA
4320918,NA
4320999,NA
4321055,Test
4321155,NA
4321297,Control
4321387,Test
4322010,Control
4322042,Test
4322431,Control
4322460,Control
4322605,Test
4323886,Control
4324155,NA
4324163,NA
4324445,NA
4324637,NA
4324676,Control
4324837,NA
4324850,Test
4324988,Control
4325077,Test
4325419,Test
4325547,Control
4325857,NA
4325863,Test
4325889,Test
4326003,NA
4326157,NA
4326386,Control
4326478,Control
4326649,Control
4326810,NA
4326909,Test
4327050,Control
4327140,Control
4327419,Control
4327573,Control
4327591,NA
4327657,Control
4327818,NA
4328457,Test
4328620,Control
4328825,Control
4328918,Test
4328965,Test
4329001,Test
4329155,Control
4329260,Test
4329407,Control
4329795,Test
4330260,NA
4330277,NA
4330533,Control
4330733,Control
4330745,Control
4330881,Test
4331632,Test
4331945,NA
4332065,Test
4332234,Control
4332246,Control
4332256,Control
4332425,Test
4332483,Control
4332527,Test
4332740,NA
4332924,Test
4333225,NA
4333248,Test
4333518,Control
4333686,Control
4333742,Test
4333837,NA
4333852,Test
4334095,NA
4334171,Test
4334336,Test
4334787,NA
4334858,Control
4335004,Control
4335066,NA
4335091,Control
4335150,Test
4335230,Test
4335350,Test
4335363,NA
4335743,Test
4336068,NA
4336230,NA
4336714,Test
4336716,Test
4336816,NA
4336858,Test
4337123,Test
4337125,Test
4337238,Test
4337357,Control
4337587,Control
4337688,NA
4337769,Control
4337771,Test
4337844,Test
4337987,NA
4338326,NA
4338378,NA
4338941,Control
4339026,Test
4339110,Test
4339267,Control
4339321,Control
4339537,Test
4339704,Control
4340004,NA
4340466,Test
4340493,Test
4340520,NA
4340720,NA
4340724,Test
4340972,NA
4341256,Control
4341675,Test
4341739,NA
4341748,Test
4341826,Control
4342517,Control
4342700,Control
4342899,Test
4342935,Test
4343302,Test
4343404,Control
4343495,Test
4343607,Control
4343885,Control
4344020,Test
4344122,Test
4344239,Control
4344485,NA
4344684,Test
4344699,Control
4344809,Test
4345039,NA
4345189,NA
4345279,Test
4345309,Test
4345628,Test
4345694,Control
4345698,Control
4345846,Control
4345896,Test
4346059,NA
4346273,Test
4346422,Test
4346469,NA
4346589,Control
4346633,Test
4346799,Test
4347154,NA
4347928,Control
4347990,Control
4348317,NA
4348480,NA
4348620,Test
4348721,Test
4348722,Test
4349159,Control
4349341,Control
4349609,Test
4349736,Control
4349787,NA
4350047,Control
4350100,Test
4350140,Control
4350221,Test
4350594,Test
4350661,Control
4350732,Test
4350833,Control
4350933,Test
4351032,Control
4351044,Test
4351170,NA
4351225,Test
4351236,Test
4351270,Control
4351510,Test
4351664,Test
4351762,Control
4351940,NA
4351951,NA
4351997,Control
4352464,NA
4352519,NA
4352527,NA
4352617,Control
4352854,NA
4352866,NA
4352905,Control
4352933,Test
4352988,Control
4353052,NA
4353065,Test
4353072,Control
4353099,NA
4353254,Test
4353285,Test
4353338,Test
4353523,Control
4353833,NA
4353847,Control
4354167,NA
4354247,Test
4354772,NA
4354809,Test
4354856,Test
4354914,Test
4355025,Test
4355587,Test
4355856,Test
4355873,Control
4355879,Test
4355941,Test
4356706,Test
4356801,Test
4357231,Test
4357442,Control
4357479,Control
4357540,Test
4357556,Test
4357728,Test
4357961,NA
4358124,Control
4358186,Test
4359043,Test
4359068,Control
4359323,Test
4359348,Test
4359742,Control
4359763,Control
4359773,Control
4359941,NA
4359943,Control
4360034,Test
4360260,Test
4360344,NA
4360541,Test
4360604,NA
4360757,Test
4360774,Control
4360880,NA
4361016,Control
4361106,Test
4361167,Control
4361691,NA
4361726,Control
4361996,Test
4362442,Test
4362459,Test
4362552,Test
4363087,Test
4363111,Control
4363136,Test
4363631,Control
4363760,Test
4364113,Control
4364398,Control
4364417,Test
4364429,Control
4364837,NA
4364845,Control
4364897,Control
4364957,Control
4365387,NA
4365422,Test
4365588,Control
4365679,Test
4365782,Test
4365788,Test
4365860,NA
4365882,Test
4365891,Control
4365929,Control
4366013,Test
4366051,Control
4366078,Control
4366198,Test
4366306,NA
4366417,NA
4366496,Test
4366501,Test
4366505,NA
4366568,Test
4366790,Test
4366871,NA
4366957,Control
4367007,Control
4367208,Test
4367344,Control
4367468,NA
4367525,NA
4367572,NA
4367792,Test
4367799,Control
4368053,Test
4368150,Test
4368573,NA
4368765,Test
4368974,NA
4369073,Test
4369335,Control
4369390,Test
4369542,Control
4369578,Test
4369879,Control
4369989,NA
4370238,Control
4370244,NA
4370287,NA
4370671,Test
4370762,NA
4370785,Control
4370933,Control
4371220,Test
4371396,Test
4371606,Control
4371805,Test
4372191,NA
4372327,Control
4372358,NA
4372524,Test
4372656,Test
4373203,Control
4373217,NA
4373357,NA
4373373,Test
4373394,NA
4373465,Test
4373559,Test
4373565,Test
4373630,NA
4373883,Test
4374006,Test
4374056,Test
4374192,Test
4374194,Control
4374222,Test
4374343,Test
4374496,Control
4374598,Control
4374602,Test
4374890,NA
4375103,Control
4375136,NA
4375520,Control
4375551,Control
4376089,Test
4376143,Test
4376165,Test
4376203,Control
4376392,Control
4376548,NA
4376739,NA
4376856,Test
4377134,NA
4377222,Test
4377273,Test
4377433,Control
4377638,NA
4377780,Test
4377857,NA
4377881,Test
4377893,Test
4377932,Control
4378428,Control
4378882,Control
4378886,Control
4379046,NA
4379554,Control
4379730,Test
4379933,NA
4379998,Control
4380371,NA
4380448,NA
4380490,NA
4380529,Control
4380549,Test
4380711,NA
4380776,Control
4380886,NA
4381057,NA
4381086,NA
4381262,Test
4381369,Control
4381389,Test
4381659,Test
4381662,Test
4381694,Test
4381900,NA
4382058,Test
4382344,Test
4382388,Control
4382494,Test
4382504,Test
4382517,Control
4382556,NA
4382733,NA
4382735,NA
4382743,NA
4382767,Test
4382877,Test
4382897,Test
4382965,NA
4382983,NA
4383252,NA
4383951,NA
4383952,Control
4384005,NA
4384098,Control
4384131,NA
4384189,Control
4384422,Control
4384472,Control
4384500,NA
4384504,Test
4384612,NA
4384869,NA
4384921,Test
4384973,Test
4385054,NA
4385079,Control
4385232,Control
4385248,NA
4385285,Test
4385349,NA
4385464,NA
4385537,Test
4385567,Control
4385599,Test
4385791,Control
4385868,NA
4385896,Control
4386094,Test
4386154,Control
4386266,NA
4386339,Test
4386445,Control
4386526,NA
4386726,Test
4386973,NA
4387103,Control
4387347,NA
4387637,NA
4388076,Test
4388078,Test
4388241,Test
4388424,Control
4388792,Test
4389026,Test
4389156,Test
4389198,Test
4389678,Test
4389711,Control
4389814,Test
4389998,NA
4390066,Control
4390114,NA
4390399,Control
4390568,Control
4390693,NA
4390760,Test
4390764,Test
4390896,NA
4390944,Test
4390971,Test
4391040,NA
4391047,Control
4391098,Control
4391150,NA
4391277,Test
4391306,Test
4391533,NA
4391967,NA
4392032,Test
4392551,NA
4392742,Test
4392849,Control
4392976,NA
4393620,NA
4393630,Test
4393716,Control
4393791,NA
4393977,Control
4394027,Control
4394305,Test
4394565,Control
4394659,NA
4394686,Test
4394696,Test
4394876,Control
4394984,Control
4395024,Control
4395041,Control
4395299,NA
4395425,Control
4395578,Control
4395855,Test
4395938,NA
4396066,Test
4396078,NA
4396168,Test
4396200,Test
4396389,Test
4396402,Control
4396444,Control
4396526,Control
4396676,Control
4396725,NA
4396957,NA
4396969,NA
4397177,NA
4397334,NA
4397461,NA
4397474,NA
4397575,Control
4397578,Test
4397589,Control
4397711,Test
4397864,NA
4398041,Test
4398787,Test
4398956,Test
4399023,Test
4399065,Test
4399072,Test
4399094,Test
4399108,NA
4399472,NA
4399507,Control
4399643,Test
4399785,Test
4399935,Control
4399973,Test
4400106,Test
4400466,Control
4400495,Control
4400573,Test
4400703,NA
4400863,Test
4400964,Test
4400980,Test
4401039,NA
4401076,Control
4401101,Test
4401157,Test
4401537,NA
4401660,Control
4401713,Test
4401866,Test
4402012,Test
4402030,Test
4402639,Test
4402736,Test
4402927,NA
4403129,NA
4403700,NA
4403780,NA
4404204,NA
4404464,Control
4404593,NA
4404696,Control
4404805,NA
4404877,Test
4404931,Control
4404939,Control
4405304,Control
4405328,Control
4405347,Test
4405504,Control
4405518,Control
4405562,Control
4405688,Test
4406097,Test
4406423,Control
4406526,NA
4406701,Control
4406730,Control
4406887,NA
4406929,Test
4407044,Test
4407250,Test
4407486,Control
4407629,NA
4407790,NA
4408117,Test
4408202,NA
4408287,Test
4408578,Test
4408648,NA
4408726,NA
4409014,Test
4409385,NA
4409389,Test
4409593,Test
4409692,Test
4409752,Test
4409810,Control
4409817,NA
4410485,Test
4410575,NA
4410702,NA
4410887,NA
4410902,Control
4410930,NA
4411115,Test
4411132,Test
4411400,Test
4411554,Control
4411577,Control
4411825,Test
4411838,NA
4411900,Test
4412020,Test
4412023,Test
4412028,Test
4412035,NA
4412127,NA
4412293,NA
4412599,Control
4412635,Test
4412707,NA
4412837,Control
4412923,Test
4412947,NA
4412954,Test
4413114,Test
4413135,Test
4413451,Control
4413573,Control
4413584,NA
4413901,Control
4414043,NA
4414112,Control
4414176,Test
4414216,Control
4414336,Control
4414342,NA
4414863,Control
4414915,Test
4415316,Control
4415346,Control
4415404,Control
4415445,Control
4415530,Test
4415801,Test
4416226,Control
4416268,NA
4416570,Test
4416592,NA
4416722,NA
4417080,NA
4417148,Control
4417192,Test
4417286,NA
4417332,Test
4417464,Test
4417494,Test
4417557,NA
4417681,Control
4417987,NA
4418079,Test
4418447,Test
4418518,Control
4418568,Control
4419007,NA
4419040,NA
4419077,NA
4419145,NA
4419177,Control
4419184,NA
4419243,Control
4419380,NA
4419732,Control
4419768,Test
4420130,NA
4420179,Test
4420194,Test
4420239,NA
4420306,Test
4420693,NA
4420710,Test
4420907,NA
4421155,Test
4421183,NA
4421346,Test
4421378,Control
4421448,NA
4421496,NA
4421633,NA
4421743,Control
4421863,NA
4422000,NA
4422146,Control
4422328,NA
4422352,Test
4422462,Test
4422650,Control
4422811,Test
4422924,Control
4423162,Control
4423197,Control
4423495,NA
4423720,Test
4423795,Control
4423932,NA
4424204,NA
4424366,Test
4424485,Test
4424716,Control
4424738,NA
4424776,NA
4424908,Test
4424942,NA
4424945,Control
4425103,NA
4425409,Test
4425819,Test
4425926,NA
4426131,Control
4426218,Control
4426269,Control
4426374,NA
4426701,Test
4426751,Test
4426831,Test
4427193,Test
4427256,Test
4427449,Test
4427457,Test
4427477,Test
4428013,Test
4428440,Control
4428478,NA
4428494,NA
4428660,Test
4428731,Test
4428832,Test
4428861,Test
4429037,Control
4429076,Control
4429179,Control
4429250,Test
4429332,Test
4429356,Test
4429669,Test
4430023,NA
4430112,Test
4430317,Control
4430331,Test
4430346,Test
4430436,Control
4430662,Test
4430714,Test
4430895,Control
4430996,Test
4431185,Control
4431295,Test
4431508,Control
4431741,Test
4431815,NA
4431835,NA
4431912,Test
4432395,NA
4432521,NA
4432653,Test
4432669,NA
4432738,Control
4432848,Test
4433172,Test
4433180,Control
4433730,Test
4433805,NA
4433874,Test
4434024,Test
4434126,Test
4434158,Control
4434306,Control
4434433,NA
4434884,NA
4434894,Test
4434930,Control
4434932,Test
4435018,Test
4435242,Control
4435264,Control
4435512,Control
4435683,Control
4436099,Control
4436151,Control
4436159,Test
4436193,Control
4436356,NA
4437024,NA
4437418,NA
4437508,Test
4437808,Control
4438005,NA
4438069,Control
4438163,NA
4438307,Test
4438314,Control
4438591,NA
4438679,Test
4438713,Control
4438743,Control
4439304,Test
4439739,NA
4439762,NA
4439782,Test
4439797,NA
4440019,Control
4440040,NA
4440056,Test
4440197,Test
4440202,NA
4440221,NA
4440391,NA
4440552,Test
4440789,Test
4440880,Test
4440947,NA
4441049,Control
4441156,NA
4441240,Control
4441540,Control
4441687,NA
4441826,Control
4442018,Control
4442228,NA
4442274,Test
4442309,NA
4442348,Control
4442360,Test
